Image1,Image2,Similarity
ISIC_1510820.jpg,ISIC_1627619.jpg,0.49197518825531006
ISIC_1510820.jpg,ISIC_1628162.jpg,0.5789480805397034
ISIC_1510820.jpg,ISIC_1628721.jpg,0.8718003630638123
ISIC_1510820.jpg,ISIC_1630003.jpg,0.5851726531982422
ISIC_1510820.jpg,ISIC_1630017.jpg,0.23564426600933075
ISIC_1510820.jpg,ISIC_1631155.jpg,0.8822049498558044
ISIC_1510820.jpg,ISIC_1632378.jpg,0.502537190914154
ISIC_1510820.jpg,ISIC_1632938.jpg,0.4809598922729492
ISIC_1510820.jpg,ISIC_1634129.jpg,0.7280104160308838
ISIC_1510820.jpg,ISIC_1637450.jpg,0.7691087126731873
ISIC_1510820.jpg,ISIC_1637595.jpg,0.7177211046218872
ISIC_1510820.jpg,ISIC_1639429.jpg,0.7839420437812805
ISIC_1510820.jpg,ISIC_1640686.jpg,0.6910409927368164
ISIC_1510820.jpg,ISIC_1641015.jpg,0.6519900560379028
ISIC_1510820.jpg,ISIC_1642210.jpg,0.6351614594459534
ISIC_1510820.jpg,ISIC_1642626.jpg,0.8444898128509521
ISIC_1510820.jpg,ISIC_1643353.jpg,0.7081915140151978
ISIC_1510820.jpg,ISIC_1643380.jpg,0.5568640232086182
ISIC_1510820.jpg,ISIC_1643383.jpg,0.8677729368209839
ISIC_1510820.jpg,ISIC_1643984.jpg,0.6507670283317566
ISIC_1510820.jpg,ISIC_1644228.jpg,0.7116224765777588
ISIC_1510820.jpg,ISIC_1644845.jpg,0.8078411817550659
ISIC_1510820.jpg,ISIC_1645390.jpg,0.7771043181419373
ISIC_1510820.jpg,ISIC_1645689.jpg,0.7292318344116211
ISIC_1510820.jpg,ISIC_1646877.jpg,0.5612420439720154
ISIC_1510820.jpg,ISIC_1646969.jpg,0.8572086691856384
ISIC_1510820.jpg,ISIC_1648251.jpg,0.42968693375587463
ISIC_1510820.jpg,ISIC_1648791.jpg,0.7888512015342712
ISIC_1510820.jpg,ISIC_1649659.jpg,0.755965530872345
ISIC_1510820.jpg,ISIC_1649760.jpg,0.8697357177734375
ISIC_1510820.jpg,ISIC_1650615.jpg,0.6310911178588867
ISIC_1510820.jpg,ISIC_1651006.jpg,0.8093516826629639
ISIC_1510820.jpg,ISIC_1651164.jpg,0.7674680948257446
ISIC_1510820.jpg,ISIC_1653663.jpg,0.6176815032958984
ISIC_1510820.jpg,ISIC_1653866.jpg,0.8447952270507812
ISIC_1510820.jpg,ISIC_1654007.jpg,0.7995367646217346
ISIC_1510820.jpg,ISIC_1656201.jpg,0.7283194065093994
ISIC_1510820.jpg,ISIC_1656828.jpg,0.650615394115448
ISIC_1510820.jpg,ISIC_1657960.jpg,0.8112331032752991
ISIC_1510820.jpg,ISIC_1658310.jpg,0.7323986887931824
ISIC_1510820.jpg,ISIC_1661254.jpg,0.9068540930747986
ISIC_1510820.jpg,ISIC_1663074.jpg,0.14085158705711365
ISIC_1510820.jpg,ISIC_1663587.jpg,0.7366634011268616
ISIC_1510820.jpg,ISIC_1663846.jpg,0.7262312173843384
ISIC_1510820.jpg,ISIC_1665747.jpg,0.756517231464386
ISIC_1510820.jpg,ISIC_1666748.jpg,0.5013043284416199
ISIC_1510820.jpg,ISIC_1667112.jpg,0.8428311944007874
ISIC_1510820.jpg,ISIC_1667159.jpg,0.16371966898441315
ISIC_1510820.jpg,ISIC_1667598.jpg,0.7090571522712708
ISIC_1510820.jpg,ISIC_1668197.jpg,0.8540675640106201
ISIC_1510820.jpg,ISIC_1668229.jpg,0.8123028874397278
ISIC_1510820.jpg,ISIC_1668526.jpg,0.8605800271034241
ISIC_1510820.jpg,ISIC_1669403.jpg,0.8109612464904785
ISIC_1510820.jpg,ISIC_1670585.jpg,0.4340127110481262
ISIC_1510820.jpg,ISIC_1672482.jpg,0.8027418851852417
ISIC_1510820.jpg,ISIC_1673959.jpg,0.43778547644615173
ISIC_1510820.jpg,ISIC_1674796.jpg,0.34048551321029663
ISIC_1510820.jpg,ISIC_1675841.jpg,0.5737266540527344
ISIC_1510820.jpg,ISIC_1676054.jpg,0.17410537600517273
ISIC_1510820.jpg,ISIC_1678192.jpg,0.5067540407180786
ISIC_1510820.jpg,ISIC_1678274.jpg,0.8522351980209351
ISIC_1510820.jpg,ISIC_1679661.jpg,0.8761897087097168
ISIC_1510820.jpg,ISIC_1681968.jpg,0.552781343460083
ISIC_1510820.jpg,ISIC_1682504.jpg,0.7961155772209167
ISIC_1510820.jpg,ISIC_1683990.jpg,0.5999916791915894
ISIC_1510820.jpg,ISIC_1684260.jpg,0.5943353176116943
ISIC_1510820.jpg,ISIC_1687730.jpg,0.6127989888191223
ISIC_1510820.jpg,ISIC_1688603.jpg,0.8971714973449707
ISIC_1510820.jpg,ISIC_1692314.jpg,0.9191651344299316
ISIC_1510820.jpg,ISIC_1692403.jpg,0.5392457246780396
ISIC_1510820.jpg,ISIC_1693098.jpg,0.44144898653030396
ISIC_1510820.jpg,ISIC_1694285.jpg,0.24413160979747772
ISIC_1510820.jpg,ISIC_1700495.jpg,0.5428013801574707
ISIC_1510820.jpg,ISIC_1754841.jpg,0.7528335452079773
ISIC_1510820.jpg,ISIC_1754913.jpg,0.7574834227561951
ISIC_1510820.jpg,ISIC_1756367.jpg,0.45640942454338074
ISIC_1510820.jpg,ISIC_1756907.jpg,0.8289964199066162
ISIC_1510820.jpg,ISIC_1764662.jpg,0.771279513835907
ISIC_1510820.jpg,ISIC_1769691.jpg,0.23546846210956573
ISIC_1510820.jpg,ISIC_1774238.jpg,0.6747939586639404
ISIC_1510820.jpg,ISIC_1775703.jpg,0.7805222272872925
ISIC_1510820.jpg,ISIC_1776632.jpg,0.3382055163383484
ISIC_1510820.jpg,ISIC_1777932.jpg,0.2680644989013672
ISIC_1510820.jpg,ISIC_1778659.jpg,0.5774741172790527
ISIC_1510820.jpg,ISIC_1781813.jpg,0.769018828868866
ISIC_1510820.jpg,ISIC_1782165.jpg,0.4831998944282532
ISIC_1510820.jpg,ISIC_1782744.jpg,0.8787293434143066
ISIC_1510820.jpg,ISIC_1784054.jpg,0.7493177652359009
ISIC_1510820.jpg,ISIC_1786585.jpg,0.8618059754371643
ISIC_1510820.jpg,ISIC_1786786.jpg,0.9041239023208618
ISIC_1510820.jpg,ISIC_1788431.jpg,0.14803446829319
ISIC_1510820.jpg,ISIC_1789614.jpg,0.8314115405082703
ISIC_1510820.jpg,ISIC_1790656.jpg,0.6466710567474365
ISIC_1510820.jpg,ISIC_1790730.jpg,0.9373046159744263
ISIC_1510820.jpg,ISIC_1790991.jpg,0.8975680470466614
ISIC_1510820.jpg,ISIC_1792101.jpg,0.6562989354133606
ISIC_1510820.jpg,ISIC_1793248.jpg,0.6691436171531677
ISIC_1510820.jpg,ISIC_1794017.jpg,0.10259829461574554
ISIC_1510820.jpg,ISIC_1794134.jpg,0.5927721261978149
ISIC_1510820.jpg,ISIC_1794778.jpg,0.5849027037620544
ISIC_1510820.jpg,ISIC_1796766.jpg,0.6973001956939697
ISIC_1510820.jpg,ISIC_1797636.jpg,0.7850217223167419
ISIC_1510820.jpg,ISIC_1799075.jpg,0.7330783009529114
ISIC_1510820.jpg,ISIC_1799089.jpg,0.6778609156608582
ISIC_1510820.jpg,ISIC_1799448.jpg,0.7200518250465393
ISIC_1510820.jpg,ISIC_1801652.jpg,0.6988263130187988
ISIC_1510820.jpg,ISIC_1804301.jpg,0.8131659626960754
ISIC_1510820.jpg,ISIC_1804517.jpg,0.8631910681724548
ISIC_1510820.jpg,ISIC_1806150.jpg,0.71864253282547
ISIC_1510820.jpg,ISIC_1806229.jpg,0.9136254191398621
ISIC_1510820.jpg,ISIC_1807544.jpg,0.7954888343811035
ISIC_1510820.jpg,ISIC_1808187.jpg,0.8494160771369934
ISIC_1510820.jpg,ISIC_1808628.jpg,0.8505891561508179
ISIC_1510820.jpg,ISIC_1809213.jpg,0.877816915512085
ISIC_1510820.jpg,ISIC_1809407.jpg,0.7034903764724731
ISIC_1510820.jpg,ISIC_1809790.jpg,0.5156658887863159
ISIC_1510820.jpg,ISIC_1812060.jpg,0.15416641533374786
ISIC_1510820.jpg,ISIC_1813039.jpg,0.8149151802062988
ISIC_1510820.jpg,ISIC_1814693.jpg,0.36595794558525085
ISIC_1510820.jpg,ISIC_1816112.jpg,0.7664098739624023
ISIC_1510820.jpg,ISIC_1816391.jpg,0.7592796087265015
ISIC_1510820.jpg,ISIC_1818358.jpg,0.7872810363769531
ISIC_1510820.jpg,ISIC_1819117.jpg,0.20577865839004517
ISIC_1510820.jpg,ISIC_1819538.jpg,0.7944063544273376
ISIC_1510820.jpg,ISIC_1822720.jpg,0.7242693901062012
ISIC_1510820.jpg,ISIC_1822797.jpg,0.69060218334198
ISIC_1510820.jpg,ISIC_1822809.jpg,0.8047175407409668
ISIC_1510820.jpg,ISIC_1824174.jpg,0.6305497288703918
ISIC_1510820.jpg,ISIC_1826106.jpg,0.8244210481643677
ISIC_1510820.jpg,ISIC_1827695.jpg,0.7944476008415222
ISIC_1510820.jpg,ISIC_1828583.jpg,0.8621102571487427
ISIC_1510820.jpg,ISIC_1829787.jpg,0.5728919506072998
ISIC_1510820.jpg,ISIC_1830939.jpg,0.6895809173583984
ISIC_1510820.jpg,ISIC_1831149.jpg,0.7839435338973999
ISIC_1510820.jpg,ISIC_1831532.jpg,0.7097540497779846
ISIC_1510820.jpg,ISIC_1836525.jpg,0.5455018877983093
ISIC_1510820.jpg,ISIC_1837240.jpg,0.754551112651825
ISIC_1510820.jpg,ISIC_1837615.jpg,0.7718428373336792
ISIC_1510820.jpg,ISIC_1838229.jpg,0.8376191258430481
ISIC_1510820.jpg,ISIC_1841330.jpg,0.3025660812854767
ISIC_1510820.jpg,ISIC_1841540.jpg,0.509148895740509
ISIC_1510820.jpg,ISIC_1841758.jpg,0.7235499024391174
ISIC_1510820.jpg,ISIC_1842338.jpg,0.5912404656410217
ISIC_1510820.jpg,ISIC_1842457.jpg,0.7677751183509827
ISIC_1510820.jpg,ISIC_1843255.jpg,0.7568358182907104
ISIC_1510820.jpg,ISIC_1843948.jpg,0.7627245783805847
ISIC_1510820.jpg,ISIC_1844023.jpg,0.37832850217819214
ISIC_1510820.jpg,ISIC_1845160.jpg,0.21180374920368195
ISIC_1510820.jpg,ISIC_1845560.jpg,0.6463770866394043
ISIC_1510820.jpg,ISIC_1847600.jpg,0.5162745118141174
ISIC_1510820.jpg,ISIC_1847981.jpg,0.8212302923202515
ISIC_1510820.jpg,ISIC_1848625.jpg,0.6963934302330017
ISIC_1510820.jpg,ISIC_1848959.jpg,0.836555004119873
ISIC_1510820.jpg,ISIC_1849238.jpg,0.728263258934021
ISIC_1510820.jpg,ISIC_1849240.jpg,0.35952305793762207
ISIC_1510820.jpg,ISIC_1849415.jpg,0.8658060431480408
ISIC_1510820.jpg,ISIC_1850537.jpg,0.13058823347091675
ISIC_1510820.jpg,ISIC_1852113.jpg,0.6683021783828735
ISIC_1510820.jpg,ISIC_1853428.jpg,0.4672400951385498
ISIC_1510820.jpg,ISIC_1853981.jpg,0.8640692234039307
ISIC_1510820.jpg,ISIC_1854252.jpg,0.7431960105895996
ISIC_1510820.jpg,ISIC_1854364.jpg,0.6383448243141174
ISIC_1510820.jpg,ISIC_1854712.jpg,0.8000352382659912
ISIC_1510820.jpg,ISIC_1854733.jpg,0.5409915447235107
ISIC_1510820.jpg,ISIC_1855110.jpg,0.8148497939109802
ISIC_1510820.jpg,ISIC_1855861.jpg,0.8404883146286011
ISIC_1510820.jpg,ISIC_1856864.jpg,0.8401255011558533
ISIC_1510820.jpg,ISIC_1857341.jpg,0.6463698148727417
ISIC_1510820.jpg,ISIC_1859623.jpg,0.8360198140144348
ISIC_1510820.jpg,ISIC_1861560.jpg,0.7279973030090332
ISIC_1510820.jpg,ISIC_1861675.jpg,0.8737722635269165
ISIC_1510820.jpg,ISIC_1862054.jpg,0.8000076413154602
ISIC_1510820.jpg,ISIC_1862370.jpg,0.5822580456733704
ISIC_1510820.jpg,ISIC_1862706.jpg,0.249452605843544
ISIC_1510820.jpg,ISIC_1864809.jpg,0.8023748397827148
ISIC_1510820.jpg,ISIC_1867969.jpg,0.7287660241127014
ISIC_1510820.jpg,ISIC_1868591.jpg,0.890947163105011
ISIC_1510820.jpg,ISIC_1868616.jpg,0.40761613845825195
ISIC_1510820.jpg,ISIC_1869144.jpg,0.9325772523880005
ISIC_1510820.jpg,ISIC_1869410.jpg,0.6633676290512085
ISIC_1510820.jpg,ISIC_1869472.jpg,0.3736726939678192
ISIC_1510820.jpg,ISIC_1869524.jpg,0.8693045377731323
ISIC_1510820.jpg,ISIC_1870646.jpg,0.8729826211929321
ISIC_1510820.jpg,ISIC_1871539.jpg,0.7468871474266052
ISIC_1510820.jpg,ISIC_1871802.jpg,0.12319590151309967
ISIC_1510820.jpg,ISIC_1872208.jpg,0.7628822326660156
ISIC_1510820.jpg,ISIC_1872429.jpg,0.7008025050163269
ISIC_1510820.jpg,ISIC_1872664.jpg,0.3910220265388489
ISIC_1510820.jpg,ISIC_1873885.jpg,0.8586648106575012
ISIC_1510820.jpg,ISIC_1875012.jpg,0.4878080189228058
ISIC_1510820.jpg,ISIC_1876605.jpg,0.7344014048576355
ISIC_1510820.jpg,ISIC_1879385.jpg,0.6822361350059509
ISIC_1510820.jpg,ISIC_1884196.jpg,0.8772297501564026
ISIC_1510820.jpg,ISIC_1889076.jpg,0.26959842443466187
ISIC_1510820.jpg,ISIC_1889661.jpg,0.6278892755508423
ISIC_1510820.jpg,ISIC_1890526.jpg,0.5688017010688782
ISIC_1510820.jpg,ISIC_1892060.jpg,0.5277734994888306
ISIC_1510820.jpg,ISIC_1893315.jpg,0.5171126127243042
ISIC_1510820.jpg,ISIC_1896169.jpg,0.5600482225418091
ISIC_1510820.jpg,ISIC_1899151.jpg,0.42043963074684143
ISIC_1510820.jpg,ISIC_1899160.jpg,0.7070268392562866
ISIC_1510820.jpg,ISIC_1899951.jpg,0.6594858765602112
ISIC_1510820.jpg,ISIC_1901233.jpg,0.865103006362915
ISIC_1510820.jpg,ISIC_1901270.jpg,0.45497578382492065
ISIC_1510820.jpg,ISIC_1901914.jpg,0.7587444186210632
ISIC_1510820.jpg,ISIC_1901966.jpg,0.8005785942077637
ISIC_1510820.jpg,ISIC_1903251.jpg,0.6661840081214905
ISIC_1510820.jpg,ISIC_1903896.jpg,0.7320860028266907
ISIC_1510820.jpg,ISIC_1904819.jpg,0.1876857876777649
ISIC_1510820.jpg,ISIC_1904851.jpg,0.8411733508110046
ISIC_1510820.jpg,ISIC_1905336.jpg,0.3324184715747833
ISIC_1510820.jpg,ISIC_1905650.jpg,0.5172590613365173
ISIC_1510820.jpg,ISIC_1907520.jpg,0.550037145614624
ISIC_1510820.jpg,ISIC_1908456.jpg,0.3814890384674072
ISIC_1510820.jpg,ISIC_1909382.jpg,0.6889609098434448
ISIC_1510820.jpg,ISIC_1909444.jpg,0.762689471244812
ISIC_1510820.jpg,ISIC_1909792.jpg,0.3752021789550781
ISIC_1510820.jpg,ISIC_1911649.jpg,0.8728381991386414
ISIC_1510820.jpg,ISIC_1914789.jpg,0.12788045406341553
ISIC_1510820.jpg,ISIC_1915703.jpg,0.4793531894683838
ISIC_1510820.jpg,ISIC_1915940.jpg,0.9063591957092285
ISIC_1510820.jpg,ISIC_1916336.jpg,0.7438094019889832
ISIC_1510820.jpg,ISIC_1916926.jpg,0.7241693139076233
ISIC_1510820.jpg,ISIC_1918712.jpg,0.44346243143081665
ISIC_1510820.jpg,ISIC_1919639.jpg,0.9064607620239258
ISIC_1510820.jpg,ISIC_1919653.jpg,0.7710742950439453
ISIC_1510820.jpg,ISIC_1921353.jpg,0.1460774540901184
ISIC_1510820.jpg,ISIC_1921535.jpg,0.8513070940971375
ISIC_1510820.jpg,ISIC_1922297.jpg,0.924374520778656
ISIC_1510820.jpg,ISIC_1923321.jpg,0.8264166712760925
ISIC_1510820.jpg,ISIC_1923548.jpg,0.8492730855941772
ISIC_1510820.jpg,ISIC_1925250.jpg,0.5513325333595276
ISIC_1510820.jpg,ISIC_1925361.jpg,0.31582286953926086
ISIC_1510820.jpg,ISIC_1928148.jpg,0.6366926431655884
ISIC_1510820.jpg,ISIC_1928950.jpg,0.7667922973632812
ISIC_1510820.jpg,ISIC_1929568.jpg,0.7779623866081238
ISIC_1510820.jpg,ISIC_1930126.jpg,0.496640682220459
ISIC_1510820.jpg,ISIC_1930217.jpg,0.8206700086593628
ISIC_1510820.jpg,ISIC_1930434.jpg,0.6631642580032349
ISIC_1510820.jpg,ISIC_1930714.jpg,0.8435246348381042
ISIC_1510820.jpg,ISIC_1931106.jpg,0.7707183957099915
ISIC_1510820.jpg,ISIC_1932316.jpg,0.577545166015625
ISIC_1510820.jpg,ISIC_1933590.jpg,0.7907562255859375
ISIC_1510820.jpg,ISIC_1933796.jpg,0.3113301992416382
ISIC_1510820.jpg,ISIC_1938413.jpg,0.8263059854507446
ISIC_1510820.jpg,ISIC_1939295.jpg,0.7385440468788147
ISIC_1510820.jpg,ISIC_1939639.jpg,0.8833033442497253
ISIC_1510820.jpg,ISIC_1939694.jpg,0.1613769680261612
ISIC_1510820.jpg,ISIC_1943452.jpg,0.5912529230117798
ISIC_1510820.jpg,ISIC_1943685.jpg,0.9368208646774292
ISIC_1510820.jpg,ISIC_1944579.jpg,0.4778795540332794
ISIC_1510820.jpg,ISIC_1945063.jpg,0.6691176891326904
ISIC_1510820.jpg,ISIC_1945834.jpg,0.5950522422790527
ISIC_1510820.jpg,ISIC_1948461.jpg,0.4020349085330963
ISIC_1510820.jpg,ISIC_1948821.jpg,0.6524314880371094
ISIC_1510820.jpg,ISIC_1950045.jpg,0.34454748034477234
ISIC_1510820.jpg,ISIC_1950615.jpg,0.913209855556488
ISIC_1510820.jpg,ISIC_1950638.jpg,0.893036961555481
ISIC_1510820.jpg,ISIC_1955599.jpg,0.6859575510025024
ISIC_1510820.jpg,ISIC_1957738.jpg,0.6583427786827087
ISIC_1510820.jpg,ISIC_1958290.jpg,0.7645789980888367
ISIC_1510820.jpg,ISIC_1958365.jpg,0.5483059883117676
ISIC_1510820.jpg,ISIC_1959304.jpg,0.8300775289535522
ISIC_1510820.jpg,ISIC_1960265.jpg,0.7946951389312744
ISIC_1510820.jpg,ISIC_1960412.jpg,0.7519016861915588
ISIC_1510820.jpg,ISIC_1960896.jpg,0.26173165440559387
ISIC_1510820.jpg,ISIC_1961320.jpg,0.786571741104126
ISIC_1510820.jpg,ISIC_1962149.jpg,0.7672579288482666
ISIC_1510820.jpg,ISIC_1962284.jpg,0.20112842321395874
ISIC_1510820.jpg,ISIC_1963216.jpg,0.5831203460693359
ISIC_1510820.jpg,ISIC_1963859.jpg,0.27703043818473816
ISIC_1510820.jpg,ISIC_1964225.jpg,0.2948717474937439
ISIC_1510820.jpg,ISIC_1964359.jpg,0.3952495753765106
ISIC_1510820.jpg,ISIC_1964684.jpg,0.7409766912460327
ISIC_1510820.jpg,ISIC_1964724.jpg,0.4810487627983093
ISIC_1510820.jpg,ISIC_1965370.jpg,0.488660603761673
ISIC_1510820.jpg,ISIC_1966654.jpg,0.24936918914318085
ISIC_1510820.jpg,ISIC_1967981.jpg,0.7641510963439941
ISIC_1510820.jpg,ISIC_1968238.jpg,0.8779187798500061
ISIC_1510820.jpg,ISIC_1971054.jpg,0.8546440005302429
ISIC_1510820.jpg,ISIC_1971195.jpg,0.7212607860565186
ISIC_1510820.jpg,ISIC_1972102.jpg,0.8287142515182495
ISIC_1510820.jpg,ISIC_1972390.jpg,0.7053347826004028
ISIC_1510820.jpg,ISIC_1972980.jpg,0.7519588470458984
ISIC_1510820.jpg,ISIC_1973133.jpg,0.6188340783119202
ISIC_1510820.jpg,ISIC_1973435.jpg,0.5125017166137695
ISIC_1510820.jpg,ISIC_1974608.jpg,0.8115848302841187
ISIC_1510820.jpg,ISIC_1975904.jpg,0.6354247331619263
ISIC_1510820.jpg,ISIC_1976012.jpg,0.8834570050239563
ISIC_1510820.jpg,ISIC_1976458.jpg,0.7349606156349182
ISIC_1510820.jpg,ISIC_1977344.jpg,0.6110924482345581
ISIC_1510820.jpg,ISIC_1978029.jpg,0.7001846432685852
ISIC_1510820.jpg,ISIC_1978115.jpg,0.8315889835357666
ISIC_1510820.jpg,ISIC_1979700.jpg,0.7315059900283813
ISIC_1510820.jpg,ISIC_1979791.jpg,0.6798413991928101
ISIC_1510820.jpg,ISIC_1979834.jpg,0.368778258562088
ISIC_1510820.jpg,ISIC_1981662.jpg,0.7314635515213013
ISIC_1510820.jpg,ISIC_1983776.jpg,0.7081864476203918
ISIC_1510820.jpg,ISIC_1984907.jpg,0.7427752614021301
ISIC_1510820.jpg,ISIC_1985866.jpg,0.7163721919059753
ISIC_1510820.jpg,ISIC_1985997.jpg,0.8844638466835022
ISIC_1510820.jpg,ISIC_1987915.jpg,0.7313433289527893
ISIC_1510820.jpg,ISIC_1989507.jpg,0.19653405249118805
ISIC_1510820.jpg,ISIC_1989748.jpg,0.8532169461250305
ISIC_1510820.jpg,ISIC_1990737.jpg,0.20089656114578247
ISIC_1510820.jpg,ISIC_1991199.jpg,0.7315880060195923
ISIC_1510820.jpg,ISIC_1991799.jpg,0.7191687822341919
ISIC_1510820.jpg,ISIC_1991846.jpg,0.5679987072944641
ISIC_1510820.jpg,ISIC_1991948.jpg,0.6448038816452026
ISIC_1510820.jpg,ISIC_1993038.jpg,0.79782634973526
ISIC_1510820.jpg,ISIC_1993897.jpg,0.6797245740890503
ISIC_1510820.jpg,ISIC_1994540.jpg,0.8471705317497253
ISIC_1510820.jpg,ISIC_1994651.jpg,0.6595349311828613
ISIC_1510820.jpg,ISIC_1995421.jpg,0.5007059574127197
ISIC_1510820.jpg,ISIC_1997899.jpg,0.7474232912063599
ISIC_1510820.jpg,ISIC_1998888.jpg,0.19485598802566528
ISIC_1510820.jpg,ISIC_1999001.jpg,0.49582621455192566
ISIC_1510820.jpg,ISIC_1999035.jpg,0.7310318350791931
ISIC_1510820.jpg,ISIC_2001020.jpg,0.8435171246528625
ISIC_1510820.jpg,ISIC_2002073.jpg,0.3519386053085327
ISIC_1510820.jpg,ISIC_2002894.jpg,0.830085277557373
ISIC_1510820.jpg,ISIC_2003875.jpg,0.4689621925354004
ISIC_1510820.jpg,ISIC_2004591.jpg,0.5695492029190063
ISIC_1510820.jpg,ISIC_2005414.jpg,0.8604368567466736
ISIC_1510820.jpg,ISIC_2006136.jpg,0.7961690425872803
ISIC_1510820.jpg,ISIC_2006348.jpg,0.8107139468193054
ISIC_1510820.jpg,ISIC_2007351.jpg,0.8254637122154236
ISIC_1510820.jpg,ISIC_2008775.jpg,0.8790957927703857
